"CourseID","Subject","Catalog","LongTitle","ClassUnits","ComponentCode","ComponentDescr","PreRequisiteDescription","Career","EquivalentCourses"
"050344","CEPD","8104","ATTUNEMENT AND BEHAVIOUR MANAGEMENT","49.00","REG","Regular","","CCCE",""
"050776","CEPD","201","CREATIVE THINKING","3.00","REG","Regular","","CCCE",""
"050777","CEPD","202","DECISION-MAKING","3.00","REG","Regular","","CCCE",""
"050778","CEPD","203","PROBLEM-SOLVING","3.00","REG","Regular","","CCCE",""
"050779","CEPD","204","INFORMATION","3.00","REG","Regular","","CCCE",""
"050780","CEPD","205","INCLUSION","3.00","REG","Regular","","CCCE",""
"050781","CEPD","206","COMMUNICATION","3.00","REG","Regular","","CCCE",""
"050782","CEPD","207","COLLABORATION","3.00","REG","Regular","","CCCE",""
"050783","CEPD","208","CLIENT FOCUS","3.00","REG","Regular","","CCCE",""
"050784","CEPD","209","ADAPTABILITY","3.00","REG","Regular","","CCCE",""
"050785","CEPD","210","DIGITAL AGILITY","3.00","REG","Regular","","CCCE",""
"050786","CEPD","211","LEARNING MINDSET","3.00","REG","Regular","","CCCE",""
"050787","CEPD","212","AUTONOMY","3.00","REG","Regular","","CCCE",""
"050798","CEPD","600","ACADÉMIE HAMIDOU HORTICULTURE","110.00","REG","Regular","","CCCE",""
"050831","CEPD","9001","DECARBONIZATION OF AEROSPACE","45.00","REG","Regular","","CCCE",""
"050832","CEPD","9002","APPLICATION OF EMERGING CYBER TECHNOLOGIES TO AEROSPACE","45.00","REG","Regular","","CCCE",""
"036489","CEPH","219","INTRO TO ADOBE PHOTOSHOP","40.00","REG","Regular","","CCCE","CE 114M = CEPH 219"
"036498","CEPH","419","ADOBE PHOTOSHOP - PERFECTING YOUR SKILLS","40.00","REG","Regular","You must first complete CEPH 219","CCCE","CEPH 419 = CEPH 450"
"036519","CEPR","115","EFFECTIVE PUBLIC SPEAKING","20.00","REG","Regular","","CCCE","CE 2740 = CEPR 115"
"036521","CEPR","125","SOCIAL MEDIA - NETWORKS AND CONCEPTS","30.00","REG","Regular","","CCCE",""
"045025","CEPR","225","SOCIAL MEDIA - STRATEGIES & ROI","30.00","REG","Regular","You must first complete CEPR 125","CCCE",""
"048494","CEPS","9999E","IELTS Test (Payment Only)","3.00","SEM","Seminar","","CCCE",""
"049538","CEPS","1096E","Lean Management for Non-Manufacturing Processes","7.00","SEM","Seminar","","CCCE",""
"049759","CEPS","1032EO","Emotional Skills for Turbulent Times","3.00","SEM","Seminar","","CCCE",""
"049760","CEPS","1029EO","Maximize Your Influential Power","3.00","SEM","Seminar","","CCCE",""
"049761","CEPS","1098EO","Introduction to SEO","3.00","SEM","Seminar","","CCCE",""
"049764","CEPS","1030EO","Powerful and Synergistic Teamwork","3.00","SEM","Seminar","","CCCE",""
"049765","CEPS","1099EO","Introduction to SEM 2023","6.00","SEM","Seminar","","CCCE",""
"049766","CEPS","1073EO","Transitioning from Team Member to Team Leader","12.00","SEM","Seminar","","CCCE",""
"049767","CEPS","1102EO","Making Sense of Blockchain Technology","3.00","SEM","Seminar","","CCCE",""
"049768","CEPS","1103EO","Managing Difficult Situations in the Workplace","3.00","SEM","Seminar","","CCCE",""
"049770","CEPS","1105EO","Creating Human Connection While Working from Home","3.00","SEM","Seminar","","CCCE",""
"049771","CEPS","1106EO","Creativity and Innovation for Remote Teams","3.00","SEM","Seminar","","CCCE",""
"049774","CEPS","1109EO","Conflict Management","3.00","SEM","Seminar","","CCCE",""
"049776","CEPS","1111EO","Exploring Data Integration and ETL","3.00","SEM","Seminar","","CCCE",""
"049778","CEPS","1081EO","Improve Your Time Management","6.00","SEM","Seminar","","CCCE",""
"049779","CEPS","1084EO","Design Thinking for Powerful Strategic Planning","3.00","SEM","Seminar","","CCCE",""
"049780","CEPS","1085EO","Introduction to Google Analytics 4","3.00","SEM","Seminar","","CCCE",""
"049781","CEPS","1031EO","How to spark creativity at work","3.00","SEM","Seminar","","CCCE",""
"049782","CEPS","1024EO","Building your Coaching and Mentoring Skills","6.00","SEM","Seminar","","CCCE",""
"049783","CEPS","1100EO","Effective Presentation Skills","6.00","SEM","Seminar","","CCCE",""
"049785","CEPS","1113EO","Multiply and Extend Your Leadership","3.00","SEM","Seminar","","CCCE",""
"049786","CEPS","1114EO","Creating Value with Machine Learning","3.00","SEM","Seminar","","CCCE",""
"049787","CEPS","1115EO","Communication in Leadership","3.00","SEM","Seminar","","CCCE",""
"049791","CEPS","1118EO","Introduction to Digital Marketing","3.00","SEM","Seminar","","CCCE",""
"049792","CEPS","1119EO","Introduction to Big Data","3.00","SEM","Seminar","","CCCE",""
"049793","CEPS","1121EO","Internet of Things and 5G Mobile Communications","3.00","SEM","Seminar","","CCCE",""
"049804","CEPS","1012EO","Develop a Healthy Relationship with Stress","3.00","SEM","Seminar","","CCCE",""
"049808","CEPS","1038EO","Building Resilience","3.00","SEM","Seminar","","CCCE",""
"049812","CEPS","1124EO","Exploring Legal and Ethical Aspects of AI","3.00","SEM","Seminar","","CCCE",""
"049813","CEPS","1126EO","AI Implementation Strategies","3.00","SEM","Seminar","","CCCE",""
"049814","CEPS","1123EO","Maximize Your Social Media Strategies","3.00","SEM","Seminar","","CCCE",""
"049860","CEPS","1011EO","Dealing with Difficult Personalities","6.00","SEM","Seminar","","CCCE",""
"049861","CEPS","1079EO","Integrated Project Management","12.00","SEM","Seminar","","CCCE",""
"049863","CEPS","1094EO","Adapting Your Business to be AI Ready","3.00","SEM","Seminar","","CCCE",""
"049946","CEPS","1400EO","Exploring User Experience (UX)","6.00","SEM","Seminar","","CCCE",""
"049947","CEPS","1401EO","Understanding Digital and Web Analytics to Thrive","6.00","SEM","Seminar","","CCCE",""
"049948","CEPS","1402EO","Optimize Your Online Performance with A/B Testing and Multi-Variables","6.00","SEM","Seminar","","CCCE",""
"049949","CEPS","1500EO","A Hands-On Dive into Cyber Resilience","6.00","SEM","Seminar","","CCCE",""
"050135","CEPS","1128EO","Introduction to Agile Marketing","3.00","SEM","Seminar","","CCCE",""
"050137","CEPS","1130EO","Conscious Negotiation: Creating Better Relationships for Better Business","3.00","SEM","Seminar","","CCCE",""
"050199","CEPS","410EO","Introduction to Web Development","8.00","SEM","Seminar","","CCCE",""
"050214","CEPS","1132EO","Make the Most of Conversion Rate Optimization","6.00","SEM","Seminar","","CCCE",""
"050484","CEPS","1133EO","Managing Digital Privacy for Your SME","6.00","SEM","Seminar","","CCCE",""
"050489","CEPS","1135EO","Strategies for Market Differentiation and Client Focus","6.00","SEM","Seminar","","CCCE",""
"050494","CEPS","1136EO","Making Remote Work More Efficient","3.00","SEM","Seminar","","CCCE",""
"050495","CEPS","1137EO","Fundamentals of Agile Leadership","3.00","SEM","Seminar","","CCCE",""
"050496","CEPS","1138EO","Active and Effective Listening","3.00","SEM","Seminar","","CCCE",""
"050497","CEPS","1139EO","Understanding and Preventing Workplace Burnout","3.00","SEM","Seminar","","CCCE",""
"050498","CEPS","1140EO","Fostering Well-Being in the Workplace","3.00","SEM","Seminar","","CCCE",""
"050587","CEPS","1134EO","Leveraging Facebook Insights & Analytics for Success","6.00","SEM","Seminar","","CCCE",""
"050799","CEPS","1141E","Introduction to Drone Videography","15.00","SEM","Seminar","","CCCE",""
"050839","CEPS","1142EO","Effective Business Writing","3.00","SEM","Seminar","","CCCE",""
"050840","CEPS","1143EO","Editing for Professionals","3.00","SEM","Seminar","","CCCE",""
"050841","CEPS","1144EO","Change Management","3.00","SEM","Seminar","","CCCE",""
"003738","CERA","230","Ceramics I","6.00","STU","Studio","","UGRD","CAFT C310 = CERA 230"
"003739","CERA","330","Ceramics II","6.00","STU","Studio","Course Prerequisite: CERA230 or permission of the Coordinator","UGRD",""
"003748","CERA","430","Ceramics III","6.00","STU","Studio","You must complete 1 of the following rules   Course Prerequisite: CERA330","UGRD",""
"003749","CERA","450","Independent Study","6.00","STU","Studio","You must have completed a minimum amount of 48 credits.","UGRD",""
"003750","CERA","451","Independent Study I","3.00","STU","Studio","; Course Corequisite: CERA430  You must have completed a minimum amount of 48 credits.","UGRD",""
"003751","CERA","452","Independent Study II","3.00","STU","Studio","; Course Prerequisite: CERA451; Course Corequisite: CERA430  You must have completed a minimum amount of 48 credits.","UGRD",""
"046548","CERA","398","SPECIAL TOPICS IN CERAMICS","3.00","STU","Studio","   Course Prerequisite: CERA230","UGRD",""
"046549","CERA","399","SPECIAL TOPICS IN CERAMICS","6.00","LEC","Lecture","","UGRD",""
"046550","CERA","499","SPECIAL TOPICS IN CERAMICS","6.00","STU","Studio","","UGRD",""
"049680","CERA","391","Urban Clay","3.00","STU","Studio","Course Prerequisite: CERA230 or permission of the Coordinator","UGRD",""
"049681","CERA","201","Introduction to Ceramics","3.00","STU","Studio","","UGRD",""
"049682","CERA","392","Surface Tension","3.00","STU","Studio","Course Prerequisite: CERA230 or permission of the Coordinator","UGRD",""
"049684","CERA","498","Special Topics in Ceramics","3.00","STU","Studio","","UGRD",""
"036534","CESF","109","INTRODUCTION TO SHIPPING","42.00","REG","Regular","","CCCE",""
"036536","CESF","209","Shipping Operations & Port Agency","42.00","REG","Regular","","CCCE",""
"036538","CESF","309","CUSTOMS AND DOCUMENTATION","42.00","REG","Regular","","CCCE",""
"036540","CESF","409","Maritime Law & Marine Insurance","42.00","REG","Regular","","CCCE",""
"036542","CESF","509","SHIPPING ECONOMICS & MANAGEMENT","42.00","REG","Regular","","CCCE",""
"036605","CEWD","229","ADOBE IMAGING BASICS: PHOTOSHOP AND ILLUSTRATOR","40.00","REG","Regular","","CCCE",""
"036608","CEWD","319","ADVANCED TECHNIQUES IN WEBSITE DESIGN","40.00","REG","Regular","You must complete one of the following, CEWD219 or CEWP329","CCCE",""
"036612","CEWD","365","SEARCH ENGINE OPTIMIZATION","30.00","REG","Regular","","CCCE",""
"036613","CEWD","419","CONTENT MANAGEMENT WITH WORDPRESS","40.00","REG","Regular","You must complete all of the following CEWD219","CCCE",""
"036614","CEWD","429","JAVASCRIPT AND JQUERY","40.00","REG","Regular","You must complete all of the following CEWD319","CCCE",""
"050657","CEWD","430","JAVASCRIPT MICROSERVICES - NODEJS AND MYSQL","30.00","REG","Regular","You must complete CEWP 215","CCCE",""
"050658","CEWD","431","FRONT-END JAVASCRIPT DEVELOPMENT WITH REACT","30.00","REG","Regular","You must complete CEWP 329","CCCE",""
"050659","CEWD","432","INTRO TO PROGRAMMING WITH JAVASCRIPT","40.00","REG","Regular","You must complete CEWP 210","CCCE",""
"036619","CEWP","215","INTRO TO SQL","30.00","REG","Regular","","CCCE","CEWP 215 = CI 219"
"036622","CEWP","329","HTML5, CSS & BOOTSTRAP","40.00","REG","Regular","","CCCE",""
"036628","CEWP","459","PHP PROGRAMMING WITH MYSQL I","40.00","REG","Regular","You must complete all of the following CEWP210, CEWP215, CEWP329","CCCE","CEWP 459 = CI 365"
"036629","CEWP","559","PHP PROGRAMMING WITH MYSQL II","40.00","REG","Regular","You must complete all of the following CEWP459","CCCE",""
"048177","CEWP","MOD1","OPERATING SYSTEMS","35.00","REG","Regular","","CCCE",""
"048179","CEWP","MOD4","JAVA PROGRAMMING","35.00","REG","Regular","","CCCE",""
"048469","CEWP","MOD4B","OBJECT ORIENTED ANALYSIS & DESIGN WITH UML","35.00","REG","Regular","","CCCE",""
"048563","CEWP","MOD3","NETWORKS AND PROTOCOLS","35.00","REG","Regular","","CCCE",""
"049317","CEWP","410","Full Stack Web Development","420.00","REG","Regular","","CCCE",""
"049502","CEWP","410PT","FULL STACK WEB DEVELOPMENT","420.00","REG","Regular","","CCCE",""
"050334","CEWP","MOD7","COMPUTER ARCHITECTURE","35.00","REG","Regular","","CCCE",""
"050335","CEWP","MOD8","ADVANCED WEB PROGRAMMING","35.00","REG","Regular","","CCCE",""
"050453","CEWP","410F","Développement web full-stack","420.00","REG","Regular","","CCCE",""
"050650","CEWP","210","DEVELOPMENT AND PROGRAMMING BASICS","30.00","REG","Regular","","CCCE",""
"003793","CHEM","205","General Chemistry I","3.00","LEC","Lecture","Students cannot take this course if they have previously taken any of the following courses: CHEM206, CHEM212, CHEM217, CHEM221, CHEM234, CHEM241","UGRD",""
"003793","CHEM","205","General Chemistry I","3.00","TL","Tutorial/Lab","Students cannot take this course if they have previously taken any of the following courses: CHEM206, CHEM212, CHEM217, CHEM221, CHEM234, CHEM241","UGRD",""
"003794","CHEM","206","General Chemistry II","3.00","LEC","Lecture","Prerequisite: CHEM205","UGRD",""
"003794","CHEM","206","General Chemistry II","3.00","TL","Tutorial/Lab","Prerequisite: CHEM205","UGRD",""
"003795","CHEM","208","Chemistry in Our Lives","3.00","LEC","Lecture","This course may not be taken for credit by science students.","UGRD",""
"003796","CHEM","209","Discovering Biotechnology","3.00","LEC","Lecture","","UGRD",""
"003801","CHEM","212","Analytical Chemistry for Biologists","3.00","LAB","Laboratory","Prerequisite: CHEM206, CHEM205, PHYS204, PHYS224, PHYS206, PHYS226, and MATH205.","UGRD",""
"003801","CHEM","212","Analytical Chemistry for Biologists","3.00","LEC","Lecture","Prerequisite: CHEM206, CHEM205, PHYS204, PHYS224, PHYS206, PHYS226, and MATH205.","UGRD",""
"003804","CHEM","217","Introductory Analytical Chemistry I","3.00","LAB","Laboratory","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS206, PHYS224, PHYS226, MATH203, MATH205.","UGRD","CHEM 211 = CHEM 217"
"003804","CHEM","217","Introductory Analytical Chemistry I","3.00","LEC","Lecture","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS206, PHYS224, PHYS226, MATH203, MATH205.","UGRD","CHEM 211 = CHEM 217"
"003805","CHEM","218","Introductory Analytical Chemistry II","3.00","LAB","Laboratory","Prerequisite: CHEM217","UGRD",""
"003805","CHEM","218","Introductory Analytical Chemistry II","3.00","LEC","Lecture","Prerequisite: CHEM217","UGRD",""
"003806","CHEM","221","Introductory Organic Chemistry I","3.00","LAB","Laboratory","Prerequisite: CHEM206 and CHEM205","UGRD",""
"003806","CHEM","221","Introductory Organic Chemistry I","3.00","LEC","Lecture","Prerequisite: CHEM206 and CHEM205","UGRD",""
"003810","CHEM","222","Introductory Organic Chemistry II","3.00","LAB","Laboratory","Prerequisite: CHEM221","UGRD",""
"003810","CHEM","222","Introductory Organic Chemistry II","3.00","LEC","Lecture","Prerequisite: CHEM221","UGRD",""
"003819","CHEM","234","Physical Chemistry I: Thermodynamics","3.00","LEC","Lecture","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS224, PHYS206, PHYS226, MATH203, MATH205, or their equivalents.","UGRD","CHEM 234 = CHEM 332"
"003819","CHEM","234","Physical Chemistry I: Thermodynamics","3.00","TUT","Tutorial","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS224, PHYS206, PHYS226, MATH203, MATH205, or their equivalents.","UGRD","CHEM 234 = CHEM 332"
"003820","CHEM","235","Physical Chemistry: Kinetics of Chemical Reactions","3.00","LAB","Laboratory","Prerequisite: CHEM234","UGRD","CHEM 235 = CHEM 331"
"003820","CHEM","235","Physical Chemistry: Kinetics of Chemical Reactions","3.00","LEC","Lecture","Prerequisite: CHEM234","UGRD","CHEM 235 = CHEM 331"
"003823","CHEM","241","Inorganic Chemistry I: Introduction to Periodicity and Valence Theory","3.00","LAB","Laboratory","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS224, PHYS206, and PHYS226; MATH203 and MATH205.","UGRD",""
"003823","CHEM","241","Inorganic Chemistry I: Introduction to Periodicity and Valence Theory","3.00","LEC","Lecture","Prerequisite: CHEM205, CHEM206, PHYS204, PHYS224, PHYS206, and PHYS226; MATH203 and MATH205.","UGRD",""
"003824","CHEM","242","Inorganic Chemistry II: The Chemistry of the Main Group Elements","3.00","LAB","Laboratory","Prerequisite: CHEM241","UGRD",""
"003824","CHEM","242","Inorganic Chemistry II: The Chemistry of the Main Group Elements","3.00","LEC","Lecture","Prerequisite: CHEM241","UGRD",""
"003827","CHEM","271","Biochemistry I","3.00","LEC","Lecture","Prerequisite:  CHEM221","UGRD",""
"003827","CHEM","271","Biochemistry I","3.00","TL","Tutorial/Lab","Prerequisite:  CHEM221","UGRD",""
"003835","CHEM","312","Intermediate Analytical Chemistry","3.00","LAB","Laboratory","Prerequisite: CHEM217, CHEM218; Never Taken: CHEM415, CHEM458","UGRD",""
"003835","CHEM","312","Intermediate Analytical Chemistry","3.00","LEC","Lecture","Prerequisite: CHEM217, CHEM218; Never Taken: CHEM415, CHEM458","UGRD",""
